Issued date,Account ID,Bill to name,Billing Address,Bill to city,Bill to state,Billing Zip,Customer,Default Sales Rep,Product ID,Sku,Sales order Number,Sales Order Status,Sales Rep,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,So c6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product Description,SO Item Description,Soitem type,BOL,Carrier Name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total Cost,So line item
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,20,FG-20ct Red Caps Kanva,1591,Fulfilled,Jared,,,,,,,1996,7157,20Ct Red Caps Kanva,536,20ct Red Caps,20Ct Red Caps Kanva,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,6.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,21,FG-20ct Green Caps,1591,Fulfilled,Jared,,,,,,,1996,7158,20ct Green Caps Kanva,536,20ct Green Caps,20ct Green Caps Kanva,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,7.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,22,Starter Bundle - 20ct Capsules,1591,Fulfilled,Jared,,,,,,,1996,7156,Starter Bundle - 20ct Capsules,536,20ct Capsules Starter Kit,20ct Capsules Starter Kit,Kit,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$9.9900,1.00,$0.00,$0.00,$3.10,5.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,37,FG- 20g Red Powder,1591,Fulfilled,Jared,,,,,,,1996,7162,FG- 20 gram Red Powder Kanva,536,20g Red Powder,20g Red Powder Kanva,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,11.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,38,FG- 20g White Powder,1591,Fulfilled,Jared,,,,,,,1996,7163,FG- 20 gram White Powder Kanva,536,20g White Powder,20g White Powder Kanva,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,12.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,39,FG- 20g Green Powder,1591,Fulfilled,Jared,,,,,,,1996,7161,FG- 20 gram Green Powder Kanva,536,20g Green Powder,20g Green Powder Kanva,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,10.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,73,FG-Focus + Flow-EA,1591,Fulfilled,Jared,,,,,,,1996,7153,FG-Focus + Flow,536,60ml-Focus + Flow,FG-EA Focus + Flow Final,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,84,Starter Bundle - 20g Powders,1591,Fulfilled,Jared,,,,,,,1996,7160,Starter Bundle - 20g Powders,536,20g Powder Starter Kit,20g Powder Starter Kit,Kit,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$9.9900,1.00,$0.00,$0.00,$3.93,9.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,85,Store Sample Kit,1591,Fulfilled,Jared,,,,,,,1996,7152,Store Sample Kit,536,Store Sample Kit,Store Sample Kit,Kit,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,1.00
01-12-2024,696,Reno Smokeshop & Headshop,2900 Clear Acre Ln Suite # i,Reno,Nevada,89512,Reno Smokeshop & Headshop,,115,FG-release+relax,1591,Fulfilled,Jared,,,,,,,1996,7154,FG-Kanva OG,536,60ml -release+relax,Kanva OG-Kanna+Kava,Sale,11945,UPS,1,CWL Brands,Shipped,1591,30,696,JL,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2024,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive
Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,11,Shipping,1592,Fulfilled,DerekW,,,,,,,1997,7169,Shipping,125,Shipping,Shipping,Shipping,12027,UPS,1,CWL Brands,Shipped,1592,30,255,DW,1.00,$0.0000,1.00,$250.00,$250.00,$0.05,4.00
01-13-2024,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive
Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,11,Shipping,1592,Fulfilled,DerekW,,,,,,,1997,7511,Shipping,125,Shipping,Shipping Tracking: XPO-158-710204,Shipping,12027,UPS,1,CWL Brands,Shipped,1592,30,255,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-13-2024,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive
Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,132,FG- MC8 release+relax,1592,Fulfilled,DerekW,,,,,,,1997,7167,FG- MC8 Kanva OG Kanna+ Kava,125,MC8 release+relax,MC8 Kanva OG-Kanna+Kava,Sale,12027,UPS,1,CWL Brands,Shipped,1592,30,255,DW,2.00,$432.0000,1.00,$408.00,$816.00,$277.40,2.00
01-13-2024,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive
Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,156,MC8- Focus+Flow-(Refill),1592,Fulfilled,DerekW,,,,,,,1997,7166,FG-F+F refill,125,MC8 Focus + Flow (Refill),Focus + Flow MC8-refill wt bx12,Sale,12027,UPS,1,CWL Brands,Shipped,1592,30,255,DW,15.00,$432.0000,1.00,$342.72,"$5,140.80","$2,348.31",1.00
01-13-2024,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive
Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,156,MC8- Focus+Flow-(Refill),1592,Fulfilled,DerekW,,,,,,,1997,7168,FG-F+F refill,125,MC8 Focus + Flow (Refill),Focus + Flow MC8-refill wt bx12,Sale,12027,UPS,1,CWL Brands,Shipped,1592,30,255,DW,2.00,$432.0000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2024,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,1602,Fulfilled,Jared,,,,,,,2006,7225,Shipping,270,Shipping,Shipping,Shipping,12041,UPS,1,CWL Brands,Shipped,1602,30,427,JL,1.00,$0.0000,1.00,$40.00,$40.00,$0.05,3.00
01-13-2024,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,1602,Fulfilled,Jared,,,,,,,2006,7238,Shipping,270,Shipping,Shipping Tracking: 1Z90V7160316916872,Shipping,12041,UPS,1,CWL Brands,Shipped,1602,30,427,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2024,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,132,FG- MC8 release+relax,1602,Fulfilled,Jared,,,,,,,2006,7206,FG- MC8 Kanva OG Kanna+ Kava,270,MC8 release+relax,MC8 Kanva OG-Kanna+Kava,Credit Return,12041,UPS,1,CWL Brands,Shipped,1602,30,427,JL,1.00,$432.0000,1.00,-$432.00,-$432.00,-$138.70,1.00
01-13-2024,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,156,MC8- Focus+Flow-(Refill),1602,Fulfilled,Jared,,,,,,,2006,7224,MC8- Focus+Flow-refill,270,MC8 Focus + Flow (Refill),FG-MC8 Focus + Flow Refill,Sale,12041,UPS,1,CWL Brands,Shipped,1602,30,427,JL,3.00,$432.0000,1.00,$408.00,"$1,224.00",$512.02,2.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,11,Shipping,1595,Fulfilled,DerekW,,,,,,,2000,7186,Shipping,537,Shipping,Shipping Tracking: 1Z90V7160311313442,Shipping,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,13.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,13,FG-Kanva Mango Extract 120mg,1595,Fulfilled,DerekW,,,,,,,2000,7175,FG- Mango Tincture 15ml,537,15ml Mango Extract 120mg,(EA)15ml Mango shot- Kanva- 120mg,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,19,FG-20ct White Caps,1595,Fulfilled,DerekW,,,,,,,2000,7179,20ct White Caps Kanva,537,20ct White Caps,20ct White Caps Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,8.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,20,FG-20ct Red Caps Kanva,1595,Fulfilled,DerekW,,,,,,,2000,7177,20Ct Red Caps Kanva,537,20ct Red Caps,20Ct Red Caps Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,6.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,21,FG-20ct Green Caps,1595,Fulfilled,DerekW,,,,,,,2000,7178,20ct Green Caps Kanva,537,20ct Green Caps,20ct Green Caps Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,7.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,22,Starter Bundle - 20ct Capsules,1595,Fulfilled,DerekW,,,,,,,2000,7176,Starter Bundle - 20ct Capsules,537,20ct Capsules Starter Kit,20ct Capsules Starter Kit,Kit,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$9.9900,1.00,$0.00,$0.00,$3.10,5.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,37,FG- 20g Red Powder,1595,Fulfilled,DerekW,,,,,,,2000,7182,FG- 20 gram Red Powder Kanva,537,20g Red Powder,20g Red Powder Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,11.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,38,FG- 20g White Powder,1595,Fulfilled,DerekW,,,,,,,2000,7183,FG- 20 gram White Powder Kanva,537,20g White Powder,20g White Powder Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,12.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,39,FG- 20g Green Powder,1595,Fulfilled,DerekW,,,,,,,2000,7181,FG- 20 gram Green Powder Kanva,537,20g Green Powder,20g Green Powder Kanva,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,10.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,73,FG-Focus + Flow-EA,1595,Fulfilled,DerekW,,,,,,,2000,7173,FG-Focus + Flow,537,60ml-Focus + Flow,FG-EA Focus + Flow Final,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,84,Starter Bundle - 20g Powders,1595,Fulfilled,DerekW,,,,,,,2000,7180,Starter Bundle - 20g Powders,537,20g Powder Starter Kit,20g Powder Starter Kit,Kit,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$9.9900,1.00,$0.00,$0.00,$3.93,9.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,85,Store Sample Kit,1595,Fulfilled,DerekW,,,,,,,2000,7172,Store Sample Kit,537,Store Sample Kit,Store Sample Kit,Kit,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,1.00
01-13-2024,697,Centuries Harvest,3602 e Main st,Whitehall,Ohio,43213,Centuries Harvest,,115,FG-release+relax,1595,Fulfilled,DerekW,,,,,,,2000,7174,FG-Kanva OG,537,60ml -release+relax,Kanva OG-Kanna+Kava,Sale,11976,UPS,1,CWL Brands,Shipped,1595,30,697,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,11,Shipping,1605,Fulfilled,DerekW,,,,,,,2008,7492,Shipping,538,Shipping,Shipping Tracking: 1Z90V7160316735960,Shipping,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,13.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,13,FG-Kanva Mango Extract 120mg,1605,Fulfilled,DerekW,,,,,,,2008,7229,FG- Mango Tincture 15ml,538,15ml Mango Extract 120mg,(EA)15ml Mango shot- Kanva- 120mg,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,19,FG-20ct White Caps,1605,Fulfilled,DerekW,,,,,,,2008,7233,20ct White Caps Kanva,538,20ct White Caps,20ct White Caps Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,8.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,20,FG-20ct Red Caps Kanva,1605,Fulfilled,DerekW,,,,,,,2008,7231,20Ct Red Caps Kanva,538,20ct Red Caps,20Ct Red Caps Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,6.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,21,FG-20ct Green Caps,1605,Fulfilled,DerekW,,,,,,,2008,7232,20ct Green Caps Kanva,538,20ct Green Caps,20ct Green Caps Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,7.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,22,Starter Bundle - 20ct Capsules,1605,Fulfilled,DerekW,,,,,,,2008,7230,Starter Bundle - 20ct Capsules,538,20ct Capsules Starter Kit,20ct Capsules Starter Kit,Kit,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$9.9900,1.00,$0.00,$0.00,$3.10,5.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,37,FG- 20g Red Powder,1605,Fulfilled,DerekW,,,,,,,2008,7236,FG- 20 gram Red Powder Kanva,538,20g Red Powder,20g Red Powder Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,11.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,38,FG- 20g White Powder,1605,Fulfilled,DerekW,,,,,,,2008,7237,FG- 20 gram White Powder Kanva,538,20g White Powder,20g White Powder Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,12.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,39,FG- 20g Green Powder,1605,Fulfilled,DerekW,,,,,,,2008,7235,FG- 20 gram Green Powder Kanva,538,20g Green Powder,20g Green Powder Kanva,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,10.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,73,FG-Focus + Flow-EA,1605,Fulfilled,DerekW,,,,,,,2008,7227,FG-Focus + Flow,538,60ml-Focus + Flow,FG-EA Focus + Flow Final,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,84,Starter Bundle - 20g Powders,1605,Fulfilled,DerekW,,,,,,,2008,7234,Starter Bundle - 20g Powders,538,20g Powder Starter Kit,20g Powder Starter Kit,Kit,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$9.9900,1.00,$0.00,$0.00,$3.93,9.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,85,Store Sample Kit,1605,Fulfilled,DerekW,,,,,,,2008,7226,Store Sample Kit,538,Store Sample Kit,Store Sample Kit,Kit,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,1.00
01-13-2024,698,Sunshine Coast Smokeshop,1312 Haight St,San Francisco,California,94117,Sunshine Coast Smokeshop,,115,FG-release+relax,1605,Fulfilled,DerekW,,,,,,,2008,7228,FG-Kanva OG,538,60ml -release+relax,Kanva OG-Kanna+Kava,Sale,12072,UPS,1,CWL Brands,Shipped,1605,30,698,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
01-16-2024,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,11,Shipping,1630,Fulfilled,DerekW,,,,,,,2031,7497,Shipping,233,Shipping,Shipping,Shipping,12096,UPS,1,CWL Brands,Shipped,1630,30,390,DW,1.00,$0.0000,1.00,$180.00,$180.00,$0.05,3.00
01-16-2024,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,11,Shipping,1630,Fulfilled,DerekW,,,,,,,2031,7498,Shipping,233,Shipping,Shipping Tracking: 1Z90V7160324498041,Shipping,12096,UPS,1,CWL Brands,Shipped,1630,30,390,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-16-2024,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,132,FG- MC8 release+relax,1630,Fulfilled,DerekW,,,,,,,2031,7495,FG- MC8 Kanva OG Kanna+ Kava,233,MC8 release+relax,MC8 Kanva OG-Kanna+Kava,Sale,12096,UPS,1,CWL Brands,Shipped,1630,30,390,DW,3.00,$432.0000,1.00,$408.00,"$1,224.00",$416.10,1.00
01-16-2024,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,156,MC8- Focus+Flow-(Refill),1630,Fulfilled,DerekW,,,,,,,2031,7496,MC8- Focus+Flow-refill,233,MC8 Focus + Flow (Refill),FG-MC8 Focus + Flow Refill,Sale,12096,UPS,1,CWL Brands,Shipped,1630,30,390,DW,6.00,$432.0000,1.00,$398.40,"$2,390.40",$939.32,2.00
01-16-2024,566,Apex Smoke & Vape Shop,234 E Haley st.,Santa Barbara,California,93101,Apex Smoke & Vape Shop,,9,FG-BX12 Mango Extract Shot 120mg,1583,Fulfilled,Jared,,,,,,,1990,7123,FG- Mango Kanva Tincture 120mg,408,BX12 Mango Extract Shot 120mg,(BX 12) -12 units- Mango Kanva Tincture (BX12),Sale,12089,UPS,1,CWL Brands,Shipped,1583,30,566,JL,2.00,$72.0000,1.00,$72.00,$144.00,$26.11,2.00
01-16-2024,566,Apex Smoke & Vape Shop,234 E Haley st.,Santa Barbara,California,93101,Apex Smoke & Vape Shop,,11,Shipping,1583,Fulfilled,Jared,,,,,,,1990,7124,Shipping,408,Shipping,Shipping,Shipping,12089,UPS,1,CWL Brands,Shipped,1583,30,566,JL,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,3.00
01-16-2024,566,Apex Smoke & Vape Shop,234 E Haley st.,Santa Barbara,California,93101,Apex Smoke & Vape Shop,,11,Shipping,1583,Fulfilled,Jared,,,,,,,1990,7494,Shipping,408,Shipping,Shipping Tracking: 1Z90V7160313832977,Shipping,12089,UPS,1,CWL Brands,Shipped,1583,30,566,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-16-2024,566,Apex Smoke & Vape Shop,234 E Haley st.,Santa Barbara,California,93101,Apex Smoke & Vape Shop,,131,FG- BX12 -release+relax,1583,Fulfilled,Jared,,,,,,,1990,7122,FG- BX12 -Kanva OG 60ml,408,BX12 - release+relax,BX12 Kanva OG-Kanna+Kava 60ml,Sale,12089,UPS,1,CWL Brands,Shipped,1583,30,566,JL,3.00,$54.0000,1.00,$54.00,$162.00,$52.01,1.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,11,Shipping,1631,Fulfilled,Jared,,,,,,,2032,7526,Shipping,559,Shipping,Shipping Tracking: 1Z90V7160307227286,Shipping,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,13.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,13,FG-Kanva Mango Extract 120mg,1631,Fulfilled,Jared,,,,,,,2032,7502,FG- Mango Tincture 15ml,559,15ml Mango Extract 120mg,(EA)15ml Mango shot- Kanva- 120mg,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,19,FG-20ct White Caps,1631,Fulfilled,Jared,,,,,,,2032,7506,20ct White Caps Kanva,559,20ct White Caps,20ct White Caps Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,8.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,20,FG-20ct Red Caps Kanva,1631,Fulfilled,Jared,,,,,,,2032,7504,20Ct Red Caps Kanva,559,20ct Red Caps,20Ct Red Caps Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,6.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,21,FG-20ct Green Caps,1631,Fulfilled,Jared,,,,,,,2032,7505,20ct Green Caps Kanva,559,20ct Green Caps,20ct Green Caps Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,7.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,22,Starter Bundle - 20ct Capsules,1631,Fulfilled,Jared,,,,,,,2032,7503,Starter Bundle - 20ct Capsules,559,20ct Capsules Starter Kit,20ct Capsules Starter Kit,Kit,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$9.9900,1.00,$0.00,$0.00,$3.10,5.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,37,FG- 20g Red Powder,1631,Fulfilled,Jared,,,,,,,2032,7509,FG- 20 gram Red Powder Kanva,559,20g Red Powder,20g Red Powder Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,11.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,38,FG- 20g White Powder,1631,Fulfilled,Jared,,,,,,,2032,7510,FG- 20 gram White Powder Kanva,559,20g White Powder,20g White Powder Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,12.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,39,FG- 20g Green Powder,1631,Fulfilled,Jared,,,,,,,2032,7508,FG- 20 gram Green Powder Kanva,559,20g Green Powder,20g Green Powder Kanva,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$2.5000,1.00,$0.00,$0.00,$0.00,10.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,73,FG-Focus + Flow-EA,1631,Fulfilled,Jared,,,,,,,2032,7500,FG-Focus + Flow,559,60ml-Focus + Flow,FG-EA Focus + Flow Final,Sale,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,84,Starter Bundle - 20g Powders,1631,Fulfilled,Jared,,,,,,,2032,7507,Starter Bundle - 20g Powders,559,20g Powder Starter Kit,20g Powder Starter Kit,Kit,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$9.9900,1.00,$0.00,$0.00,$3.93,9.00
01-17-2024,719,High Supply Smoke Shop,8541 W Belfort Ave. B,Houston,Texas,77071,High Supply Smoke Shop,,85,Store Sample Kit,1631,Fulfilled,Jared,,,,,,,2032,7499,Store Sample Kit,559,Store Sample Kit,Store Sample Kit,Kit,12157,UPS,1,CWL Brands,Shipped,1631,30,719,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,1.00
